FIPS,County,State,2000-2004 Democratic vote share change,2004-2008 Democratic vote share change,2008-2012 Democratic vote share change,2012-2016 Democratic vote share change,2000-2004 Republican vote share change,2004-2008 Republican vote share change,2008-2012 Republican vote share change,2012-2016 Republican vote share change,Standard deviation of Democratic change,Standard deviation of Republican change,Average of D/R standard deviations
19189,Winnebago,IA,-0.032077469,0.080216267,-0.044484031,-0.156858408,0.051798533,-0.084568635,0.042178767,0.10460114,0.096917772,0.080220176,0.088568974
19191,Winneshiek,IA,0.03571381,0.10893154,-0.040990624,-0.10199859,0.000225104,-0.114882305,0.038185417,0.053342255,0.091696628,0.076087172,0.0838919
19193,Woodbury,IA,0.018631884,0.005218855,0.004709823,-0.124605346,0.010215235,-0.012049891,-0.010798037,0.080451555,0.067371874,0.043545959,0.055458917
19195,Worth,IA,0.003002091,0.04855617,-0.039727809,-0.203870969,0.021026936,-0.056692175,0.039354503,0.158202462,0.109982567,0.088845743,0.099414155
19197,Wright,IA,0.002449816,0.041328763,-0.033330236,-0.137099647,0.015810651,-0.049823374,0.033371957,0.097150587,0.076618422,0.060431043,0.068524733
20001,Allen,KS,-0.042493385,0.046608145,-0.021891087,-0.08923446,0.072415409,-0.051775941,0.017821136,0.044934832,0.056442266,0.053300319,0.054871293
20003,Anderson,KS,-0.04630943,-0.011183147,-0.039282324,-0.084169199,0.076722632,0.004241093,0.03516966,0.040289503,0.030066534,0.029706723,0.029886628
20005,Atchison,KS,-0.021239845,0.012376894,-0.066075356,-0.082117405,0.05553172,-0.017910176,0.059717644,0.028913085,0.042999672,0.035692206,0.039345939
20007,Barber,KS,-0.010309871,-0.001802175,-0.034594637,-0.081299097,0.039010984,0.002943619,0.021256899,0.055718455,0.035681477,0.022736462,0.029208969
20009,Barton,KS,-0.050057677,0.028248106,-0.051637707,-0.043042844,0.073759161,-0.034687766,0.055818713,0.006702047,0.038429063,0.049071579,0.043750321
20011,Bourbon,KS,-0.019068465,0.021606446,-0.033889533,-0.099887728,0.04325054,-0.028627171,0.030623716,0.070178883,0.050499394,0.04172219,0.046110792
20013,Brown,KS,-0.035311639,0.013952085,-0.031488205,-0.055646005,0.063539315,-0.017734393,0.026360058,0.011529964,0.029364566,0.033805005,0.031584785
20015,Butler,KS,-0.036438166,0.043399698,-0.049433297,-0.041502919,0.064658834,-0.050250992,0.044723357,-0.006444043,0.04326076,0.051812634,0.047536697
20017,Chase,KS,-0.018405851,-0.001746909,0.004933874,-0.050842558,0.058977133,0.002337555,-0.016768008,0.01938162,0.024900517,0.032243205,0.028571861
20019,Chautauqua,KS,-0.029515849,0.010400229,-0.044743537,-0.03876091,0.063612679,-0.014443294,0.034341253,0.034571236,0.024839638,0.032372012,0.028605825
20021,Cherokee,KS,-0.038478233,-0.004012853,-0.030006791,-0.109251818,0.064460124,-0.004637104,0.02756361,0.080604212,0.044999284,0.038201969,0.041600626
20023,Cheyenne,KS,-0.013538283,0.026495532,-0.052226718,-0.034751608,0.03994649,-0.03329025,0.046407833,0.020925726,0.033915693,0.036179705,0.035047699
20025,Clark,KS,-0.032491764,0.012318641,-0.040297683,-0.05168846,0.051099818,-0.011494591,0.017600702,0.029351766,0.028036515,0.026086837,0.027061676
20027,Clay,KS,-0.034876483,0.051134374,-0.022628455,-0.049036399,0.058155248,-0.05200467,0.016858948,0.000430808,0.044647605,0.045583498,0.045115552
20029,Cloud,KS,-0.023095714,0.008306652,-0.036996687,-0.046381037,0.067288474,-0.014110167,0.026754057,0.014803291,0.023896921,0.033754217,0.028825569
20031,Coffey,KS,-0.048081346,0.016928321,-0.034983865,-0.051190816,0.071020736,-0.017692956,0.021570953,0.006538613,0.031629663,0.037447896,0.034538779
20033,Comanche,KS,-0.005867952,-0.004694954,-0.045083817,-0.036447769,0.029446157,0.000507591,0.041087676,-0.001825806,0.020793565,0.021300736,0.02104715
20035,Cowley,KS,-0.056019583,0.030036019,-0.02371969,-0.058454703,0.082524992,-0.03519609,0.019856029,0.019458527,0.041212442,0.048115358,0.0446639
20037,Crawford,KS,-0.009784297,0.034110031,-0.038250839,-0.107604322,0.045679981,-0.040751846,0.034575819,0.063383985,0.059466218,0.045876313,0.052671266
20039,Decatur,KS,-0.03702306,0.017553239,-0.047946985,-0.051039711,0.065262068,-0.010647777,0.026951309,0.038294169,0.032014591,0.03148406,0.031749325
20041,Dickinson,KS,-0.029284362,0.010539404,-0.028269492,-0.055200787,0.068149381,-0.014446396,0.023565878,0.009155618,0.02709831,0.034760681,0.030929495
20043,Doniphan,KS,-0.015183063,0.017263719,-0.047790489,-0.091288779,0.047356246,-0.025823972,0.043829749,0.062088322,0.04638239,0.039262368,0.042822379
20045,Douglas,KS,0.113331242,0.072769963,-0.036288606,0.014923476,-0.018314686,-0.074208228,0.025667377,-0.068179271,0.065560449,0.046871869,0.056216159
20047,Edwards,KS,-0.027967093,-0.012627138,-0.030231797,-0.054434631,0.045136359,0.008636147,0.031385861,0.021580729,0.01728328,0.015431196,0.016357238
20049,Elk,KS,-0.015790482,0.009573719,-0.047878762,-0.078174325,0.041839668,-0.011975089,0.039613967,0.066153933,0.038169657,0.032866028,0.035517842
20051,Ellis,KS,-0.020865718,-0.008760413,-0.061196204,-0.031456094,0.063622263,0.011862438,0.057649625,-0.008375511,0.022424545,0.03507586,0.028750202
20053,Ellsworth,KS,-0.032374777,0.031432322,-0.030803268,-0.064374007,0.078363128,-0.040356932,0.023769004,0.02332382,0.040080006,0.048538531,0.044309268
20055,Finney,KS,-0.028997265,0.079617083,-0.021058492,0.019255073,0.048901014,-0.084024506,0.01569008,-0.059548782,0.049659437,0.062407574,0.056033506
20057,Ford,KS,-0.034215698,0.083883065,-0.026501911,-0.032490389,0.05710188,-0.089146171,0.023500404,-0.007328529,0.057571175,0.062585029,0.060078102
20059,Franklin,KS,-0.002190441,0.035960551,-0.041506373,-0.072375459,0.030558683,-0.041007109,0.03245418,0.019779952,0.047097322,0.034753537,0.04092543
20061,Geary,KS,-0.042028699,0.085919587,-0.006578014,-0.061989255,0.062553941,-0.086805938,0.002318645,0.012265258,0.065529367,0.062130806,0.063830086
20063,Gove,KS,-0.029622486,0.015691234,-0.056802479,-0.016313937,0.064767585,-0.014140907,0.043412503,0.004305014,0.030122243,0.035963355,0.033042799
20065,Graham,KS,-0.002790969,-0.003553721,-0.037345948,-0.044627331,0.033614126,-0.006483759,0.043154571,0.010226903,0.022035736,0.022496785,0.022266261
20067,Grant,KS,-0.035737391,0.035223826,-0.04088708,-0.013148948,0.04204169,-0.036721298,0.035624433,-0.030214916,0.034730451,0.04190949,0.038319971
20069,Gray,KS,-0.041410954,0.024020239,-0.040282458,-0.038175846,0.053816093,-0.033542947,0.043326805,0.003185482,0.032016413,0.03997327,0.035994842
20071,Greeley,KS,0.00967291,0.014929462,-0.034027847,-0.040964409,0.012490575,-0.001269233,0.017159171,0.0110907,0.028969214,0.007864944,0.018417079
20073,Greenwood,KS,-0.007575994,-0.007899418,-0.047773637,-0.054378437,0.031731101,0.00694677,0.038540881,0.011623201,0.025166611,0.015301367,0.020233989
20075,Hamilton,KS,-0.018821643,0.009936374,-0.026730351,-0.047733036,0.029968225,-0.015767715,0.02012085,0.014600678,0.023869021,0.019718032,0.021793526
20077,Harper,KS,-0.036328852,0.015110323,-0.03301134,-0.077778095,0.055611849,-0.020203655,0.021341407,0.037952264,0.037994572,0.032427276,0.035210924
20079,Harvey,KS,0.017311391,0.051850074,-0.028770798,-0.036122607,0.026544336,-0.054145863,0.023984526,-0.019690585,0.041296336,0.038572624,0.03993448
20081,Haskell,KS,-0.020783797,0.035106336,-0.023058602,0.026933886,0.0293419,-0.034654223,0.01685343,-0.062134692,0.030761254,0.04307626,0.036918757
20083,Hodgeman,KS,-0.010944726,0.004014444,-0.023650324,-0.046940688,0.038115801,-0.01634546,0.029634348,0.02184004,0.021573758,0.024041441,0.022807599
20085,Jackson,KS,-0.028504141,0.018559352,-0.027257839,-0.081961871,0.0618728,-0.024024392,0.024770991,0.042798336,0.041099997,0.03684422,0.038972109
20087,Jefferson,KS,-0.010902284,0.025800818,-0.024232912,-0.06949417,0.053526498,-0.031794463,0.019155883,0.022888768,0.039360431,0.035355108,0.03735777
20089,Jewell,KS,-0.001406333,-0.003443376,-0.044628398,-0.032490684,0.03480778,-0.003532387,0.047836835,-0.006375536,0.021458894,0.027266664,0.024362779
20091,Johnson,KS,0.014617478,0.070082123,-0.045557394,0.04478367,0.013733552,-0.072678889,0.038840753,-0.103380401,0.049817465,0.067957848,0.058887657
20093,Kearny,KS,-0.036054935,0.021560444,-0.015139831,-0.061143348,0.053534011,-0.026883426,0.009435009,0.025383009,0.034987561,0.033552586,0.034270074
20095,Kingman,KS,-0.020071565,0.022657479,-0.035962763,-0.047200681,0.042474482,-0.03372939,0.031449816,0.01697265,0.03062825,0.033674336,0.032151293
20097,Kiowa,KS,-0.019257546,0.012633179,-0.033728936,-0.036829135,0.029870615,-0.011172257,0.049622624,-0.0190412,0.022621482,0.032837584,0.027729533
20099,Labette,KS,-0.043069812,0.029533851,-0.037260072,-0.105235992,0.066746845,-0.037115001,0.036261879,0.068052118,0.055086858,0.049306211,0.052196534
20101,Lane,KS,-0.043917372,0.009425012,-0.00258117,-0.063645631,0.064946878,-0.019037276,0.003736402,0.028003632,0.034345829,0.03592266,0.035134244
20103,Leavenworth,KS,-0.014345552,0.029397042,-0.042821185,-0.053556617,0.042833903,-0.034662888,0.037635335,-0.004429262,0.037051558,0.03671639,0.036883974
20105,Lincoln,KS,-0.030925926,0.001567185,-0.023914154,-0.048017329,0.074814815,-0.000857503,0.026427294,0.019758078,0.02058715,0.032032323,0.026309737
20107,Linn,KS,-0.028602432,-0.035378274,-0.046721223,-0.095668211,0.05285773,0.025497052,0.042816187,0.075773351,0.030319641,0.020992852,0.025656247
20109,Logan,KS,-0.002517824,-0.006586507,-0.010324074,-0.036124894,0.045219777,0.000274039,0.009768519,0.000118999,0.015163264,0.021397573,0.018280419
20111,Lyon,KS,-0.027265597,0.069399029,-0.028433553,-0.052063411,0.057509564,-0.072809828,0.026059672,-0.01163898,0.05388495,0.056044625,0.054964788
20113,McPherson,KS,0.005917798,0.046608289,-0.034630421,-0.027296448,0.035604033,-0.050174693,0.027247101,-0.023954151,0.037101758,0.04110781,0.039104784
20115,Marion,KS,-0.000481811,0.047852635,-0.041189046,-0.04197222,0.029187126,-0.046819014,0.032569973,-0.007215892,0.042536544,0.037156752,0.039846648
20117,Marshall,KS,-0.007731839,0.004014479,-0.046476515,-0.078369936,0.038996847,-0.011523919,0.042503903,0.03829211,0.037619354,0.025793289,0.031706322
20119,Meade,KS,-0.026991468,0.017032945,-0.033912825,-0.028872454,0.042843892,-0.026625315,0.038062119,-0.012901942,0.023660401,0.035268689,0.029464545
20121,Miami,KS,-0.047172504,0.0282379,-0.056236596,-0.051501237,0.073480712,-0.032918784,0.053438259,0.002319753,0.040108518,0.048389763,0.04424914
20123,Mitchell,KS,-0.023017446,0.01192988,-0.021892734,-0.034829985,0.05950392,-0.017252693,0.023037108,-0.000322594,0.020124494,0.033236764,0.026680629
20125,Montgomery,KS,-0.039724433,0.004618391,-0.029977082,-0.062275388,0.061821981,-0.010562525,0.025639764,0.027994098,0.027815834,0.029574421,0.028695128
20127,Morris,KS,-0.016866315,0.002155691,-0.039003979,-0.051210171,0.062463051,-0.007936651,0.03205859,0.00156009,0.023668612,0.031897865,0.027783239
20129,Morton,KS,-0.0310388,-0.011788815,-0.015450765,-0.024565176,0.043984674,0.005772211,0.016414065,-0.004079098,0.008732956,0.020737896,0.014735426
20131,Nemaha,KS,-0.034387443,0.019181816,-0.068248652,-0.057419109,0.060770255,-0.024881015,0.069674194,0.023220293,0.038918475,0.043048237,0.040983356
20133,Neosho,KS,-0.040611684,0.021144843,-0.040010162,-0.078632336,0.067748853,-0.028729678,0.037318214,0.042514577,0.041278417,0.041166298,0.041222358
20135,Ness,KS,0.00596323,-0.020612815,-0.038538668,-0.039552748,0.016997755,0.017548017,0.045782208,0.007309095,0.021290637,0.016595439,0.018943038
20137,Norton,KS,-0.061988974,0.023804027,-0.034614306,-0.045399447,0.093378664,-0.02728522,0.030102184,0.0158928,0.037308584,0.049939385,0.043623985
20139,Osage,KS,-0.042636045,-0.004047646,-0.007485998,-0.079616436,0.073083769,-0.004254641,0.002118434,0.043890839,0.035375844,0.036484098,0.035929971
20141,Osborne,KS,-0.019628465,-0.009986891,-0.032529726,-0.045965365,0.059400558,0.007201448,0.032658274,0.011875811,0.015642307,0.023805302,0.019723804
20143,Ottawa,KS,-0.025814571,0.027857756,-0.037878133,-0.044193088,0.076909227,-0.032503114,0.029720907,0.003952552,0.032808063,0.045993955,0.039401009
20145,Pawnee,KS,-0.070550228,0.047654901,-0.031049625,-0.057719375,0.09765593,-0.050978488,0.028058588,0.011532751,0.052999054,0.061087915,0.057043485
20147,Phillips,KS,-0.023195003,0.001205856,-0.047922518,-0.036315263,0.055665215,-0.003136726,0.043082334,0.005854539,0.021085447,0.028431282,0.024758365
20149,Pottawatomie,KS,-0.016856541,0.017578436,-0.017872566,-0.038253949,0.072183063,-0.012608269,0.013415819,-0.005929659,0.023155414,0.038558247,0.030856831
20151,Pratt,KS,-0.02383172,0.035107921,-0.051003661,-0.057150157,0.058600775,-0.038398581,0.055510326,0.009659093,0.042117743,0.045684126,0.043900934
20153,Rawlins,KS,-0.007838813,0.008219481,-0.04466379,-0.020845252,0.046805667,-0.017057516,0.041917402,-0.018148561,0.022345464,0.035833648,0.029089556
20155,Reno,KS,-0.021342872,0.040466392,-0.042965344,-0.048650002,0.052645434,-0.041814063,0.035875229,-0.002831755,0.040792664,0.042165381,0.041479022
20157,Republic,KS,0.007762245,0.029503329,-0.062023142,-0.029307538,0.024578761,-0.034115901,0.053943336,0.005826383,0.040438191,0.036882753,0.038660472
20159,Rice,KS,-0.056375079,0.031004843,-0.041744439,-0.064784677,0.084891443,-0.035777775,0.035606059,0.018817536,0.043702565,0.049761117,0.046731841
20161,Riley,KS,0.039161402,0.078189707,-0.030933799,0.008389357,0.021325831,-0.079362935,0.018695696,-0.075935215,0.04628697,0.056411516,0.051349243
20163,Rooks,KS,-0.018087165,-0.016213349,-0.034086654,-0.033064627,0.05617034,0.016415816,0.029382642,0.011147857,0.009523149,0.020110992,0.014817071
20165,Rush,KS,0.016604227,-0.006001176,-0.049229124,-0.078734675,0.019171757,0.002516784,0.054859325,0.053732026,0.042782332,0.025995859,0.034389096
20167,Russell,KS,-0.024664231,-0.006282831,-0.038191903,-0.040934172,0.058706947,0.004188726,0.035893277,0.008325928,0.015843004,0.025516662,0.020679833
20169,Saline,KS,-0.021247464,0.032675826,-0.031721362,-0.04119931,0.07925266,-0.034231823,0.022241627,-0.017118452,0.033052818,0.05037171,0.041712264
20171,Scott,KS,-0.030567199,-0.003619907,-0.012325029,-0.027814958,0.050519992,-0.000263299,0.005482959,0.004852048,0.012805031,0.023721338,0.018263184
20173,Sedgwick,KS,-0.017908293,0.062285453,-0.033664845,-0.024722457,0.047711678,-0.066849587,0.027945412,-0.029567193,0.044330709,0.052575962,0.048453335
20175,Seward,KS,-0.014669693,0.073509681,0.008069478,0.035277026,0.02621558,-0.074981228,-0.011655108,-0.071767626,0.037938276,0.049083035,0.043510655
20177,Shawnee,KS,-0.023616702,0.045323588,-0.006577857,-0.033371646,0.059050904,-0.048948619,0.001107045,-0.017290382,0.035050977,0.045364871,0.040207924
20179,Sheridan,KS,-0.018731485,0.014607248,-0.059406734,-0.03275543,0.053413988,-0.008423203,0.054678023,0.011268458,0.030814232,0.031431935,0.031123083
20181,Sherman,KS,-0.025095293,0.025618174,-0.034460744,-0.087128733,0.049784521,-0.031491683,0.028853626,0.046434416,0.046190704,0.037725173,0.041957939
20183,Smith,KS,-0.016657393,-0.025488755,-0.025394443,-0.031519262,0.058378541,0.01918606,0.022822613,0.010650051,0.006117553,0.02104072,0.013579136
20185,Stafford,KS,-0.026254263,0.029857752,-0.041646151,-0.059347058,0.051618564,-0.033516522,0.032297384,0.03273828,0.038583492,0.037304065,0.037943778
20187,Stanton,KS,-0.038133266,0.056520237,-0.038921893,-0.007872045,0.061139984,-0.064645342,0.037730228,-0.024730963,0.04481007,0.057531947,0.051171009
20189,Stevens,KS,-0.026564312,-0.003814096,-0.009157441,-0.007553245,0.042808666,-0.001431609,0.006567478,-0.014297659,0.010112279,0.024489169,0.017300724
20191,Sumner,KS,-0.040121507,0.01763727,-0.033590958,-0.077241505,0.072604813,-0.024464892,0.033090125,0.0335441,0.039038765,0.039986984,0.039512875
20193,Thomas,KS,-0.00263935,0.003413554,-0.042130401,-0.039865173,0.030441737,-0.004609445,0.030139964,0.010666002,0.024038812,0.016930869,0.020484841
20195,Trego,KS,-0.023478762,-0.006067499,-0.067052642,-0.050690618,0.062445475,0.006522188,0.065512757,0.02932851,0.027264823,0.028199987,0.027732405
20197,Wabaunsee,KS,-0.021960655,0.016487645,-0.013242857,-0.051405937,0.064263554,-0.022070762,0.010337294,0.011233366,0.027945122,0.035746919,0.03184602
20199,Wallace,KS,0.008225542,-0.008450896,-0.034189952,-0.027568922,-0.008949453,0.011176992,0.042793551,0.002506266,0.019214269,0.022195156,0.020704712
20201,Washington,KS,-0.008717267,0.019573541,-0.0397633,-0.041413806,0.034372988,-0.028709684,0.047299058,-0.00817142,0.028977479,0.035628473,0.032302976
20203,Wichita,KS,-0.017591873,-0.012355638,-0.000892863,-0.012624368,0.030194025,0.006070166,0.007475991,-0.027420271,0.007071344,0.023732558,0.015401951
20205,Wilson,KS,-0.048602845,0.042893027,-0.063841723,-0.054656415,0.070865878,-0.050348435,0.068441809,0.016363885,0.04969317,0.05696711,0.05333014
20207,Woodson,KS,-0.026021832,0.019576189,-0.057587824,-0.073423112,0.072268522,-0.023139462,0.055485611,0.034553771,0.041004455,0.041588565,0.04129651
20209,Wyandotte,KS,-0.017447911,0.04334196,-0.021257142,-0.058074824,0.045035129,-0.046832605,0.016689208,0.018607481,0.042006363,0.039011427,0.040508895
21001,Adair,KY,-0.005893558,-0.00831814,-0.010134716,-0.057726288,0.01065323,-0.000465149,0.013277214,0.037593366,0.024866176,0.016033436,0.020449806
21003,Allen,KY,-0.034850178,0.005420692,-0.019235739,-0.088022393,0.03950003,-0.014729996,0.018638815,0.068525163,0.039543217,0.035061958,0.037302587
21005,Anderson,KY,-0.036758016,0.000594936,-0.006868531,-0.090613331,0.047267782,-0.010951528,0.00856357,0.060543403,0.041409401,0.03323905,0.037324226
21007,Ballard,KY,-0.077558107,-0.069637801,-0.046214675,-0.106287298,0.088121956,0.052935262,0.05471237,0.091198396,0.024784163,0.02074091,0.022762537
21009,Barren,KY,-0.032938708,0.000145422,0.002611837,-0.094698434,0.039115393,-0.008105484,-0.003179973,0.070061262,0.045316842,0.037052817,0.04118483
21011,Bath,KY,0.063611822,-0.043726373,-0.057059488,-0.132695114,-0.053594363,0.030472926,0.060171003,0.119982299,0.080846265,0.072232276,0.07653927
21013,Bell,KY,-0.068477915,-0.092805646,-0.055302379,-0.057558523,0.084639232,0.085102695,0.055552159,0.047295145,0.017172195,0.019603734,0.018387965
21015,Boone,KY,-0.014289863,0.046018179,-0.023240011,-0.036846317,0.028771306,-0.051184096,0.018153857,-0.005790262,0.036599535,0.035522025,0.03606078
21017,Bourbon,KY,-0.039981744,0.017169409,-0.018251981,-0.071059559,0.056308951,-0.024143283,0.013568472,0.040425317,0.037116858,0.035194899,0.036155878
21019,Boyd,KY,-0.032131875,-0.035363111,-0.021687999,-0.113842555,0.046059484,0.024849322,0.018393249,0.093098032,0.042460418,0.033798778,0.038129598
21021,Boyle,KY,-0.011810913,0.005466027,-0.01609228,-0.030670038,0.028357561,-0.012119866,0.013067835,-0.001524015,0.014876089,0.017617985,0.016247037
21023,Bracken,KY,0.041873949,0.029096304,-0.010218771,-0.155002025,-0.029430688,-0.046744806,0.019958822,0.140857252,0.090386729,0.084654898,0.087520813
21025,Breathitt,KY,-0.012324006,-0.12135431,-0.126468823,-0.044037591,0.016855856,0.103355774,0.13152602,0.032998579,0.056804738,0.055032887,0.055918812
21027,Breckinridge,KY,-0.009684288,0.026440155,-0.010439126,-0.131111402,0.015858063,-0.035239364,0.010878239,0.108433143,0.068795871,0.060202071,0.064498971
21029,Bullitt,KY,-0.04510672,0.015327268,-0.017457202,-0.084893766,0.059742997,-0.024600468,0.016208546,0.05622004,0.042491704,0.039601904,0.041046804
